outlink_url,article_url,author_url,outlink,author
https://books.google.com/books?id=TRMepagkRcYC&pg=PT23&dq=chariots+of+the+gods&hl=en&sa=X&ved=0ahUKEwjF96Dm157YAhVOxCYKHW1-DSQQ6AEIJzAA#v=onepage&q&f=false,https://www.nytimes.com/2017/12/23/opinion/alien-encounters-christmas-ufo.html,https://www.nytimes.com/column/ross-douthat,books.google.com,ross-douthat
http://www.weeklystandard.com/warning-reviewing-sally-quinns-new-book-may-be-hazardous-to-your-health/article/2010119,https://www.nytimes.com/2017/12/23/opinion/alien-encounters-christmas-ufo.html,https://www.nytimes.com/column/ross-douthat,weeklystandard.com,ross-douthat
https://www.npr.org/sections/13.7/2017/09/26/553712812/why-why-buddhism-is-true-is-true,https://www.nytimes.com/2017/12/23/opinion/alien-encounters-christmas-ufo.html,https://www.nytimes.com/column/ross-douthat,npr.org,ross-douthat
https://www.nytimes.com/2017/12/19/books/review/reza-aslans-god-a-human-history.html?_r=0,https://www.nytimes.com/2017/12/23/opinion/alien-encounters-christmas-ufo.html,https://www.nytimes.com/column/ross-douthat,nytimes.com,ross-douthat
https://www.newyorker.com/culture/persons-of-interest/the-sage-of-yale-law,https://www.nytimes.com/2017/12/23/opinion/alien-encounters-christmas-ufo.html,https://www.nytimes.com/column/ross-douthat,newyorker.com,ross-douthat
http://www.latimes.com/opinion/op-ed/la-oe-abrahms-glaser-isis-assad-20171210-story.html,https://www.nytimes.com/2017/12/16/opinion/sunday/war-trump-islamic-state.html,https://www.nytimes.com/column/ross-douthat,latimes.com,ross-douthat
http://www.nationalreview.com/article/454655/isis-defeated-why-does-no-one-care,https://www.nytimes.com/2017/12/16/opinion/sunday/war-trump-islamic-state.html,https://www.nytimes.com/column/ross-douthat,nationalreview.com,ross-douthat
https://www.nytimes.com/2017/06/10/opinion/sunday/the-headless-superpower.html?_r=0,https://www.nytimes.com/2017/12/16/opinion/sunday/war-trump-islamic-state.html,https://www.nytimes.com/column/ross-douthat,nytimes.com,ross-douthat
https://www.nytimes.com/2017/08/12/opinion/sunday/trump-korea-kennedy-cuba.html,https://www.nytimes.com/2017/12/16/opinion/sunday/war-trump-islamic-state.html,https://www.nytimes.com/column/ross-douthat,nytimes.com,ross-douthat
https://www.nytimes.com/2017/12/03/world/middleeast/palestinian-saudi-peace-plan.html,https://www.nytimes.com/2017/12/16/opinion/sunday/war-trump-islamic-state.html,https://www.nytimes.com/column/ross-douthat,nytimes.com,ross-douthat
https://www.nytimes.com/2018/01/26/us/politics/hillary-clinton-chose-to-shield-a-top-adviser-accused-of-harassment-in-2008.html,https://www.nytimes.com/2018/01/26/opinion/hillary-clinton-harassment-sexual.html,https://www.nytimes.com/column/gail-collins,nytimes.com,gail-collins
https://www.vox.com/world/2018/1/24/16928676/trump-tweet-texts-kentucky-shooting-trudeau,https://www.nytimes.com/2018/01/24/opinion/guns-kentucky-twitter.html,https://www.nytimes.com/column/gail-collins,vox.com,gail-collins
http://www.gunviolencearchive.org/mass-shooting,https://www.nytimes.com/2018/01/24/opinion/guns-kentucky-twitter.html,https://www.nytimes.com/column/gail-collins,gunviolencearchive.org,gail-collins
http://www.gunviolencearchive.org/past-tolls,https://www.nytimes.com/2018/01/24/opinion/guns-kentucky-twitter.html,https://www.nytimes.com/column/gail-collins,gunviolencearchive.org,gail-collins
http://cawp.rutgers.edu/sites/default/files/resources/widows.pdf,https://www.nytimes.com/2018/01/20/opinion/hillary-clinton-politics-future.html,https://www.nytimes.com/column/gail-collins,cawp.rutgers.edu,gail-collins
